fpl_code,team,player,pos,cost,2025-10-18,2025-10-19,2025-10-20,2025-10-24,2025-10-25,2025-10-26,2025-11-01,2025-11-02,2025-11-03,2025-11-08,2025-11-09,2025-11-22,2025-11-23,2025-11-24,2025-11-29,2025-11-30,2025-12-02,2025-12-03,2025-12-04,2025-12-06,2025-12-07,2025-12-08,2025-12-13,2025-12-14,2025-12-15,2025-12-20,2025-12-21,2025-12-22,2025-12-27,total_pts,ppm
485047,NFO,Morato,D,6.8,2.03,0.0,0.0,0.0,0.0,1.22,1.28,0.0,0.0,0.0,1.54,0.83,0.0,0.0,0.0,1.35,0.0,1.46,0.0,1.46,0.0,0.0,0.0,1.31,0.0,0.0,0.0,1.38,1.17,15.02,2.21
532529,BHA,Hinshelwood,M,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.27,1.67,0.0,0.0,0.0,1.66,0.0,1.63,0.0,0.0,1.73,0.0,1.45,0.0,0.0,2.77,0.0,0.0,1.98,14.84,1.93
502697,EVE,Alcaraz,M,7.1,1.61,0.0,0.0,0.0,0.0,0.92,0.0,0.0,1.05,1.03,0.0,0.0,0.0,1.06,1.14,0.0,1.04,0.0,0.0,1.19,0.0,0.0,1.08,0.0,0.0,0.0,2.08,0.0,2.63,14.83,2.09
465694,MCI,N.Gonzalez,M,7.6,2.81,0.0,0.0,0.0,0.0,2.17,0.0,1.34,0.0,0.0,0.88,0.87,0.0,0.0,1.08,0.0,0.97,0.0,0.0,1.22,0.0,0.0,0.0,0.93,0.0,1.23,0.0,0.0,1.12,14.61,1.92
247955,SUN,Geertruida,D,6.7,2.34,0.0,0.0,0.0,0.76,0.0,0.0,0.0,1.27,0.86,0.0,1.11,0.0,0.0,1.18,0.0,0.0,0.61,0.0,0.71,0.0,0.0,0.0,1.07,0.0,1.72,0.0,0.0,2.89,14.53,2.17
431639,BUR,Flemming,F,7.2,1.63,0.0,0.0,0.0,0.0,1.03,0.89,0.0,0.0,1.17,0.0,1.14,0.0,0.0,1.21,0.0,0.0,1.21,0.0,1.1,0.0,0.0,1.19,0.0,0.0,1.86,0.0,0.0,1.99,14.42,2.0
551483,BOU,A.Jimenez,D,6.7,2.11,0.0,0.0,0.0,0.0,1.72,0.0,0.79,0.0,0.0,1.05,1.32,0.0,0.0,1.33,0.0,1.3,0.0,0.0,1.06,0.0,0.0,0.0,0.0,1.1,1.51,0.0,0.0,1.12,14.41,2.15
496661,EVE,Dibling,M,6.5,1.97,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.96,0.99,0.0,0.0,0.0,0.91,0.95,0.0,0.96,0.0,0.0,1.16,0.0,0.0,1.03,0.0,0.0,0.0,2.04,0.0,2.38,14.21,2.19
535818,SUN,Adingra,M,7.0,1.91,0.0,0.0,0.0,1.54,0.0,0.0,0.0,1.72,1.48,0.0,1.64,0.0,0.0,1.66,0.0,0.0,1.42,0.0,1.38,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,14.19,2.03
532605,CHE,Andrey Santos,M,6.3,2.19,0.0,0.0,0.0,1.67,0.0,1.51,0.0,0.0,1.46,0.0,1.35,0.0,0.0,0.0,0.93,0.0,0.97,0.0,1.0,0.0,0.0,0.93,0.0,0.0,0.99,0.0,0.0,1.02,14.01,2.22
482442,TOT,P.M.Sarr,M,7.4,0.0,2.03,0.0,0.0,0.0,2.0,1.54,0.0,0.0,1.51,0.0,0.0,1.21,0.0,1.41,0.0,1.31,0.0,0.0,1.49,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,13.9,1.88
167887,BUR,Laurent,M,6.9,0.98,0.0,0.0,0.0,0.0,1.05,1.08,0.0,0.0,1.21,0.0,1.17,0.0,0.0,1.24,0.0,0.0,1.23,0.0,1.19,0.0,0.0,1.34,0.0,0.0,1.63,0.0,0.0,1.76,13.88,2.01
492859,LEE,Gnonto,M,6.9,0.0,0.0,0.0,0.51,0.0,0.0,1.11,0.0,0.0,0.0,1.5,0.0,1.47,0.0,1.31,0.0,0.0,1.51,0.0,1.47,0.0,0.0,0.0,1.64,0.0,0.0,1.54,0.0,1.77,13.85,2.01
564406,SUN,Mayenda,F,7.2,0.91,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.08,0.91,0.0,1.1,0.0,0.0,1.15,0.0,0.0,0.99,0.0,1.02,0.0,0.0,0.0,1.04,0.0,2.28,0.0,0.0,2.36,13.79,1.92
191866,BRE,Ajer,D,7.1,0.0,0.0,1.13,0.0,0.81,0.0,0.98,0.0,0.0,0.0,1.26,1.1,0.0,0.0,1.82,0.0,0.0,0.93,0.0,1.13,0.0,0.0,0.0,1.65,0.0,1.42,0.0,0.0,1.47,13.71,1.93
200641,BRE,Nelson,M,6.7,0.0,0.0,0.94,0.0,0.93,0.0,1.0,0.0,0.0,0.0,1.03,1.1,0.0,0.0,1.44,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,1.44,0.0,2.35,0.0,0.0,2.24,13.67,2.04
166477,FUL,Castagne,D,7.1,3.07,0.0,0.0,0.0,2.32,0.0,1.12,0.0,0.0,0.67,0.0,0.91,0.0,0.0,0.75,0.0,0.71,0.0,0.0,0.0,0.81,0.0,0.99,0.0,0.0,0.0,0.0,1.27,1.05,13.66,1.92
513466,EVE,Röhl,M,6.3,0.37,0.0,0.0,0.0,0.0,0.94,0.0,0.0,1.06,1.0,0.0,0.0,0.0,1.03,1.11,0.0,1.08,0.0,0.0,1.21,0.0,0.0,1.15,0.0,0.0,0.0,2.03,0.0,2.48,13.47,2.14
488213,WOL,Tolu,F,6.5,1.95,0.0,0.0,0.0,0.0,1.68,1.41,0.0,0.0,1.3,0.0,1.52,0.0,0.0,0.0,1.44,0.0,1.45,0.0,0.0,0.0,1.51,1.15,0.0,0.0,0.0,0.0,0.0,0.0,13.42,2.06
444884,AVL,Elliott,M,7.0,0.0,1.03,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.53,0.0,1.41,0.0,0.0,1.42,0.0,1.27,0.0,1.13,0.0,0.0,0.0,1.33,0.0,0.0,1.84,0.0,1.35,13.25,1.89
463034,CHE,Delap,F,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.79,0.0,2.25,0.0,2.0,0.0,0.0,2.14,0.0,0.0,1.92,0.0,0.0,2.04,13.21,1.52
232653,NEW,J.Ramsey,M,7.3,1.19,0.0,0.0,0.0,1.01,0.0,0.0,1.06,0.0,0.0,1.03,1.0,0.0,0.0,1.09,0.0,1.31,0.0,0.0,1.46,0.0,0.0,0.0,1.31,0.0,1.35,0.0,0.0,1.27,13.07,1.79
171287,LIV,Gomez,D,6.8,0.0,1.23,0.0,0.0,0.76,0.0,0.98,0.0,0.0,0.0,0.78,1.14,0.0,0.0,0.0,1.14,0.0,1.5,0.0,1.3,0.0,0.0,1.28,0.0,0.0,1.26,0.0,0.0,1.64,13.0,1.91
465527,BUR,Hannibal,M,6.3,1.64,0.0,0.0,0.0,0.0,1.41,1.26,0.0,0.0,1.5,0.0,1.4,0.0,0.0,1.45,0.0,0.0,1.45,0.0,1.32,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,12.97,2.06
485337,AVL,Guessand,M,8.0,0.0,1.68,0.0,0.0,0.0,1.2,1.41,0.0,0.0,0.0,1.45,0.0,1.53,0.0,0.0,1.6,0.0,1.32,0.0,1.19,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,12.88,1.61
158534,WHU,Walker-Peters,D,6.7,0.0,0.0,0.61,0.72,0.0,0.0,0.0,0.84,0.0,1.24,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.84,0.0,1.03,0.0,0.0,1.06,0.0,1.67,0.0,0.0,3.31,12.82,1.91
108413,CRY,Hughes,M,7.8,1.06,0.0,0.0,0.0,0.0,0.98,1.21,0.0,0.0,0.0,1.13,1.12,0.0,0.0,0.0,1.17,0.0,1.15,0.0,0.0,0.94,0.0,0.0,1.01,0.0,0.0,1.47,0.0,1.53,12.78,1.64
492777,LIV,Bradley,D,6.8,0.0,0.91,0.0,0.0,0.97,0.0,1.05,0.0,0.0,0.0,0.78,1.18,0.0,0.0,0.0,1.1,0.0,1.43,0.0,1.17,0.0,0.0,1.15,0.0,0.0,1.39,0.0,0.0,1.63,12.76,1.88
434399,SUN,Reinildo,D,6.1,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,2.66,1.56,0.0,1.86,0.0,0.0,1.99,0.0,0.0,0.74,0.0,0.96,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,12.75,2.09
477555,MCI,Bobb,M,6.5,0.95,0.0,0.0,0.0,0.0,0.99,0.0,1.13,0.0,0.0,0.93,0.95,0.0,0.0,1.17,0.0,1.03,0.0,0.0,1.27,0.0,0.0,0.0,0.99,0.0,1.75,0.0,0.0,1.54,12.69,1.95
198869,ARS,White,D,8.8,0.68,0.0,0.0,0.0,0.0,0.91,1.23,0.0,0.0,1.21,0.0,0.0,1.12,0.0,0.0,0.97,0.0,1.25,0.0,1.2,0.0,0.0,1.45,0.0,0.0,0.0,1.29,0.0,1.24,12.54,1.43
489888,BOU,Adli,M,6.6,1.39,0.0,0.0,0.0,0.0,1.6,0.0,1.21,0.0,0.0,1.28,1.55,0.0,0.0,1.53,0.0,1.31,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,12.38,1.88
448104,ARS,Hincapie,D,8.1,0.0,0.0,0.0,0.0,0.0,0.55,0.91,0.0,0.0,1.11,0.0,0.0,1.13,0.0,0.0,1.08,0.0,1.46,0.0,1.34,0.0,0.0,1.57,0.0,0.0,0.0,1.45,0.0,1.49,12.1,1.49
110504,SUN,Traoré,M,6.3,1.41,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.43,1.22,0.0,1.43,0.0,0.0,1.46,0.0,0.0,1.25,0.0,1.17,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,12.08,1.92
244858,BRE,Carvalho,M,6.7,0.0,0.0,0.68,0.0,0.74,0.0,0.75,0.0,0.0,0.0,0.87,0.89,0.0,0.0,1.22,0.0,0.0,1.03,0.0,1.05,0.0,0.0,0.0,1.18,0.0,1.86,0.0,0.0,1.77,12.04,1.8
501837,WOL,Mosquera,D,6.5,0.98,0.0,0.0,0.0,0.0,1.16,0.83,0.0,0.0,0.66,0.0,0.96,0.0,0.0,0.0,0.9,0.0,1.24,0.0,0.0,0.0,1.03,0.71,0.0,0.0,2.25,0.0,0.0,1.25,11.99,1.84
97299,MCI,Stones,D,8.6,1.03,0.0,0.0,0.0,0.0,0.92,0.0,0.95,0.0,0.0,0.79,0.87,0.0,0.0,1.22,0.0,1.07,0.0,0.0,1.41,0.0,0.0,0.0,0.97,0.0,1.39,0.0,0.0,1.34,11.98,1.39
206915,LIV,C.Jones,M,7.3,0.0,0.76,0.0,0.0,0.83,0.0,0.91,0.0,0.0,0.0,0.87,1.09,0.0,0.0,0.0,1.04,0.0,1.25,0.0,1.13,0.0,0.0,1.22,0.0,0.0,1.42,0.0,0.0,1.36,11.88,1.63
235826,LEE,Piroe,F,7.2,0.92,0.0,0.0,1.02,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,1.16,0.0,0.93,0.0,0.0,1.05,0.0,1.05,0.0,0.0,0.0,1.12,0.0,0.0,1.22,0.0,1.31,11.78,1.64
500040,ARS,Mosquera,D,7.9,0.53,0.0,0.0,0.0,0.0,0.73,0.99,0.0,0.0,1.16,0.0,0.0,1.07,0.0,0.0,0.9,0.0,1.23,0.0,1.12,0.0,0.0,1.47,0.0,0.0,0.0,1.3,0.0,1.19,11.68,1.48
246301,FUL,J.Cuenca,D,6.5,0.87,0.0,0.0,0.0,0.82,0.0,1.01,0.0,0.0,0.66,0.0,0.64,0.0,0.0,0.52,0.0,0.56,0.0,0.0,0.0,0.6,0.0,0.82,0.0,0.0,0.0,0.0,2.68,2.36,11.54,1.77
111478,BHA,Veltman,D,7.1,0.52,0.0,0.0,0.0,0.81,0.0,1.12,0.0,0.0,0.0,0.94,1.16,0.0,0.0,0.0,1.08,0.0,1.16,0.0,0.0,1.39,0.0,0.78,0.0,0.0,1.65,0.0,0.0,0.82,11.42,1.61
536916,CHE,Buonanotte,M,7.3,1.61,0.0,0.0,0.0,1.55,0.0,1.3,0.0,0.0,1.41,0.0,1.34,0.0,0.0,0.0,0.67,0.0,0.73,0.0,0.67,0.0,0.0,0.68,0.0,0.0,0.69,0.0,0.0,0.73,11.38,1.56
223336,SUN,Neil,M,6.9,0.87,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.78,0.87,0.0,0.88,0.0,0.0,0.82,0.0,0.0,0.65,0.0,0.59,0.0,0.0,0.0,0.39,0.0,2.29,0.0,0.0,2.42,11.17,1.62
643135,WOL,Fer López,M,6.9,0.9,0.0,0.0,0.0,0.0,0.83,0.77,0.0,0.0,0.77,0.0,0.93,0.0,0.0,0.0,0.89,0.0,1.05,0.0,0.0,0.0,0.99,0.79,0.0,0.0,1.72,0.0,0.0,1.41,11.05,1.6
499169,ARS,Lewis-Skelly,D,7.4,0.75,0.0,0.0,0.0,0.0,0.84,1.12,0.0,0.0,1.05,0.0,0.0,1.03,0.0,0.0,0.86,0.0,1.01,0.0,0.88,0.0,0.0,1.17,0.0,0.0,0.0,1.03,0.0,1.1,10.84,1.46
500151,NFO,Savona,D,6.7,1.87,0.0,0.0,0.0,0.0,0.96,0.99,0.0,0.0,0.0,1.08,0.62,0.0,0.0,0.0,0.93,0.0,0.96,0.0,1.02,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.95,0.78,10.83,1.62
232112,MUN,Ugarte,M,7.3,0.0,0.73,0.0,0.0,0.81,0.0,0.83,0.0,0.0,0.92,0.0,0.0,0.0,0.94,0.0,0.92,0.0,0.0,1.03,0.0,0.0,1.01,0.0,0.0,0.92,0.0,1.22,0.0,1.24,10.58,1.45
551210,CHE,Hato,D,7.3,0.56,0.0,0.0,0.0,0.97,0.0,0.73,0.0,0.0,1.05,0.0,1.24,0.0,0.0,0.0,0.8,0.0,1.09,0.0,0.93,0.0,0.0,1.23,0.0,0.0,0.85,0.0,0.0,1.09,10.54,1.44
516895,MUN,Mainoo,M,7.3,0.0,0.6,0.0,0.0,0.72,0.0,0.79,0.0,0.0,0.92,0.0,0.0,0.0,0.99,0.0,0.87,0.0,0.0,1.12,0.0,0.0,0.94,0.0,0.0,0.99,0.0,1.25,0.0,1.32,10.51,1.44
159533,FUL,Adama,M,7.4,0.93,0.0,0.0,0.0,0.82,0.0,0.95,0.0,0.0,0.77,0.0,0.93,0.0,0.0,0.78,0.0,0.69,0.0,0.0,0.0,0.86,0.0,0.87,0.0,0.0,0.0,0.0,1.37,1.47,10.42,1.41
578153,MCI,Khusanov,D,6.5,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.94,0.0,0.0,0.78,0.83,0.0,0.0,1.29,0.0,0.99,0.0,0.0,1.28,0.0,0.0,0.0,0.97,0.0,1.43,0.0,0.0,1.26,10.4,1.6
434752,LEE,Bijol,D,6.1,0.69,0.0,0.0,1.0,0.0,0.0,0.73,0.0,0.0,0.0,1.04,0.0,1.06,0.0,0.69,0.0,0.0,0.94,0.0,0.83,0.0,0.0,0.0,1.02,0.0,0.0,1.1,0.0,1.3,10.39,1.7
223434,WHU,Igor,D,6.8,0.0,0.0,0.64,0.85,0.0,0.0,0.0,0.73,0.0,1.24,0.0,0.79,0.0,0.0,0.0,0.71,0.0,0.0,0.87,0.0,0.0,0.0,0.0,1.03,0.0,1.22,0.0,0.0,2.29,10.38,1.53
462116,WHU,Todibo,D,7.1,0.0,0.0,0.68,0.83,0.0,0.0,0.0,0.76,0.0,1.22,0.0,0.77,0.0,0.0,0.0,0.71,0.0,0.0,0.83,0.0,1.14,0.0,0.0,1.04,0.0,0.82,0.0,0.0,1.56,10.36,1.46
174594,LEE,Nmecha,F,7.2,0.74,0.0,0.0,0.92,0.0,0.0,0.78,0.0,0.0,0.0,0.99,0.0,0.92,0.0,0.83,0.0,0.0,1.01,0.0,0.93,0.0,0.0,0.0,1.03,0.0,0.0,1.01,0.0,1.14,10.32,1.43
207283,BRE,Jensen,M,7.0,0.0,0.0,0.62,0.0,0.71,0.0,0.78,0.0,0.0,0.0,0.87,0.86,0.0,0.0,1.1,0.0,0.0,0.81,0.0,0.97,0.0,0.0,0.0,1.08,0.0,1.15,0.0,0.0,1.23,10.19,1.46
95658,MUN,Maguire,D,7.1,0.0,0.78,0.0,0.0,1.22,0.0,1.11,0.0,0.0,0.67,0.0,0.0,0.0,0.85,0.0,0.67,0.0,0.0,0.94,0.0,0.0,0.93,0.0,0.0,0.85,0.0,1.04,0.0,1.01,10.07,1.42
463936,CHE,Gittens,M,8.0,1.35,0.0,0.0,0.0,1.23,0.0,1.11,0.0,0.0,1.24,0.0,1.18,0.0,0.0,0.0,0.56,0.0,0.73,0.0,0.59,0.0,0.0,0.78,0.0,0.0,0.57,0.0,0.0,0.64,9.98,1.25
458249,MUN,Zirkzee,F,8.3,0.0,0.47,0.0,0.0,0.59,0.0,0.62,0.0,0.0,0.74,0.0,0.0,0.0,0.77,0.0,0.72,0.0,0.0,0.91,0.0,0.0,0.87,0.0,0.0,0.91,0.0,1.73,0.0,1.58,9.91,1.19
219924,FUL,Diop,D,6.8,0.0,0.0,0.0,0.0,0.38,0.0,0.53,0.0,0.0,0.52,0.0,0.5,0.0,0.0,0.49,0.0,0.47,0.0,0.0,0.0,0.57,0.0,0.74,0.0,0.0,0.0,0.0,2.95,2.64,9.79,1.44
220627,LEE,Justin,D,6.1,0.73,0.0,0.0,0.85,0.0,0.0,0.69,0.0,0.0,0.0,0.88,0.0,0.91,0.0,0.64,0.0,0.0,0.86,0.0,0.75,0.0,0.0,0.0,0.95,0.0,0.0,0.97,0.0,1.32,9.55,1.57
230001,MUN,Mazraoui,D,7.8,0.0,0.38,0.0,0.0,1.09,0.0,1.15,0.0,0.0,0.97,0.0,0.0,0.0,1.2,0.0,0.88,0.0,0.0,1.35,0.0,0.0,1.31,0.0,0.0,1.12,0.0,0.0,0.0,0.0,9.44,1.21
152551,CRY,Lerma,M,7.7,0.71,0.0,0.0,0.0,0.0,0.65,0.8,0.0,0.0,0.0,0.79,0.82,0.0,0.0,0.0,0.8,0.0,0.87,0.0,0.0,0.79,0.0,0.0,0.75,0.0,0.0,1.15,0.0,1.28,9.42,1.22
204580,BRE,Janelt,M,7.6,0.0,0.0,0.56,0.0,0.58,0.0,0.68,0.0,0.0,0.0,0.76,0.84,0.0,0.0,0.97,0.0,0.0,0.73,0.0,0.88,0.0,0.0,0.0,0.93,0.0,1.18,0.0,0.0,1.17,9.27,1.22
465680,NFO,Kalimuendo,F,6.7,0.73,0.0,0.0,0.0,0.0,0.63,0.73,0.0,0.0,0.0,0.9,0.74,0.0,0.0,0.0,0.86,0.0,0.76,0.0,0.85,0.0,0.0,0.0,1.07,0.0,0.0,0.0,1.03,0.95,9.25,1.38
248857,ARS,Madueke,M,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.48,0.0,1.51,0.0,0.0,1.8,0.0,0.0,0.0,1.68,0.0,1.63,9.13,1.11
519895,BUR,Sonne,D,6.1,0.83,0.0,0.0,0.0,0.0,0.72,0.6,0.0,0.0,0.83,0.0,0.73,0.0,0.0,0.72,0.0,0.0,0.86,0.0,0.66,0.0,0.0,1.01,0.0,0.0,0.8,0.0,0.0,1.32,9.06,1.48
550090,BHA,Coppola,D,6.7,0.4,0.0,0.0,0.0,0.5,0.0,0.93,0.0,0.0,0.0,0.66,0.92,0.0,0.0,0.0,0.89,0.0,0.94,0.0,0.0,1.07,0.0,0.61,0.0,0.0,1.39,0.0,0.0,0.68,9.0,1.34
218364,CRY,Sosa,D,6.7,0.55,0.0,0.0,0.0,0.0,0.46,0.73,0.0,0.0,0.0,0.78,0.84,0.0,0.0,0.0,0.8,0.0,1.03,0.0,0.0,0.82,0.0,0.0,0.78,0.0,0.0,1.06,0.0,1.06,8.91,1.33
620487,BOU,Milosavljević,D,6.7,0.35,0.0,0.0,0.0,0.0,0.63,0.0,0.46,0.0,0.0,0.65,0.86,0.0,0.0,0.96,0.0,0.97,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.85,1.36,0.0,0.0,0.92,8.79,1.31
221399,LEE,Harrison,M,7.6,2.13,0.0,0.0,0.87,0.0,0.0,0.48,0.0,0.0,0.0,0.49,0.0,0.6,0.0,0.55,0.0,0.0,0.69,0.0,0.63,0.0,0.0,0.0,0.76,0.0,0.0,0.8,0.0,0.79,8.78,1.16
499175,ARS,Nwaneri,M,7.6,0.83,0.0,0.0,0.0,0.0,1.11,1.19,0.0,0.0,1.3,0.0,0.0,0.8,0.0,0.0,0.59,0.0,0.7,0.0,0.57,0.0,0.0,0.55,0.0,0.0,0.0,0.52,0.0,0.56,8.71,1.15
106611,EVE,Keane,D,7.1,0.6,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.75,0.77,0.0,0.0,0.0,0.66,0.72,0.0,0.72,0.0,0.0,1.02,0.0,0.0,0.73,0.0,0.0,0.0,0.8,0.0,1.24,8.55,1.2
242898,TOT,Johnson,M,8.4,0.0,0.95,0.0,0.0,0.0,0.74,0.67,0.0,0.0,0.67,0.0,0.0,0.44,0.0,0.77,0.0,0.72,0.0,0.0,0.89,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,0.95,8.48,1.01
250199,NFO,Dominguez,M,7.5,0.72,0.0,0.0,0.0,0.0,0.68,0.69,0.0,0.0,0.0,0.77,0.66,0.0,0.0,0.0,0.79,0.0,0.79,0.0,0.75,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.85,0.96,8.48,1.13
126184,MCI,Aké,D,8.0,0.63,0.0,0.0,0.0,0.0,0.51,0.0,0.59,0.0,0.0,0.47,0.54,0.0,0.0,0.76,0.0,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,1.31,0.0,0.0,1.17,8.42,1.05
91651,MCI,Kovačić,M,8.7,1.05,0.0,0.0,0.0,0.0,1.03,0.0,0.72,0.0,0.0,0.58,0.54,0.0,0.0,0.65,0.0,0.62,0.0,0.0,0.84,0.0,0.0,0.0,0.65,0.0,0.87,0.0,0.0,0.77,8.32,0.96
149065,WOL,José Sá,G,7.2,0.47,0.0,0.0,0.0,0.0,0.91,0.73,0.0,0.0,0.62,0.0,0.75,0.0,0.0,0.0,0.79,0.0,0.94,0.0,0.0,0.0,0.89,0.67,0.0,0.0,0.87,0.0,0.0,0.64,8.27,1.15
486520,LEE,Gruev,M,6.9,0.48,0.0,0.0,0.58,0.0,0.0,0.62,0.0,0.0,0.0,0.67,0.0,0.8,0.0,0.72,0.0,0.0,0.83,0.0,0.8,0.0,0.0,0.0,0.89,0.0,0.0,0.89,0.0,0.89,8.16,1.18
441271,WOL,Hoever,D,6.1,0.62,0.0,0.0,0.0,0.0,0.88,0.67,0.0,0.0,0.48,0.0,0.55,0.0,0.0,0.0,0.61,0.0,0.7,0.0,0.0,0.0,0.68,0.49,0.0,0.0,1.55,0.0,0.0,0.92,8.14,1.33
549074,BHA,Watson,M,6.9,1.44,0.0,0.0,0.0,0.63,0.0,0.66,0.0,0.0,0.0,0.53,0.71,0.0,0.0,0.0,0.64,0.0,0.81,0.0,0.0,0.88,0.0,0.61,0.0,0.0,0.74,0.0,0.0,0.48,8.13,1.18
57328,CRY,Clyne,D,6.5,0.0,0.0,0.0,0.0,0.0,0.38,0.64,0.0,0.0,0.0,0.79,0.84,0.0,0.0,0.0,0.82,0.0,1.03,0.0,0.0,0.76,0.0,0.0,0.71,0.0,0.0,1.09,0.0,1.04,8.1,1.25
503301,NFO,Hutchinson,M,6.6,0.55,0.0,0.0,0.0,0.0,0.51,0.67,0.0,0.0,0.0,0.74,0.65,0.0,0.0,0.0,0.74,0.0,0.78,0.0,0.82,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.86,0.79,8.03,1.22
87835,WOL,Doherty,D,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.86,0.0,0.0,0.0,0.83,0.0,1.09,0.0,0.0,0.0,0.98,0.67,0.0,0.0,1.72,0.0,0.0,1.21,7.96,1.08
218328,FUL,Chukwueze,M,6.3,0.8,0.0,0.0,0.0,0.87,0.0,0.93,0.0,0.0,0.81,0.0,0.95,0.0,0.0,0.93,0.0,0.8,0.0,0.0,0.0,0.88,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,7.96,1.26
174592,BUR,Edwards,M,6.9,0.64,0.0,0.0,0.0,0.0,0.52,0.48,0.0,0.0,0.66,0.0,0.66,0.0,0.0,0.65,0.0,0.0,0.73,0.0,0.7,0.0,0.0,0.76,0.0,0.0,1.05,0.0,0.0,1.04,7.88,1.14
223827,SUN,Ballard,D,6.7,1.29,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.75,0.52,0.0,0.65,0.0,0.0,0.67,0.0,0.0,0.42,0.0,0.47,0.0,0.0,0.0,0.67,0.0,0.74,0.0,0.0,1.27,7.87,1.17
204120,BHA,Boscagli,D,6.7,0.0,0.0,0.0,0.0,0.47,0.0,0.7,0.0,0.0,0.0,0.55,0.91,0.0,0.0,0.0,0.83,0.0,0.89,0.0,0.0,0.94,0.0,0.62,0.0,0.0,1.23,0.0,0.0,0.64,7.79,1.16
490094,EVE,Iroegbunam,M,6.8,0.45,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.51,0.57,0.0,0.53,0.0,0.0,0.58,0.0,0.0,0.57,0.0,0.0,0.0,1.32,0.0,1.68,7.74,1.14
231065,BRE,Pinnock,D,7.1,0.0,0.0,0.0,0.0,0.39,0.0,0.5,0.0,0.0,0.0,0.65,0.66,0.0,0.0,1.11,0.0,0.0,0.63,0.0,0.81,0.0,0.0,0.0,0.94,0.0,0.96,0.0,0.0,0.92,7.57,1.07
483081,WOL,R.Gomes,M,7.0,0.48,0.0,0.0,0.0,0.0,0.61,0.55,0.0,0.0,0.5,0.0,0.55,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.0,0.0,0.63,0.55,0.0,0.0,1.27,0.0,0.0,1.05,7.44,1.06
200089,NEW,Willock,M,7.0,0.67,0.0,0.0,0.0,0.46,0.0,0.0,0.51,0.0,0.0,0.53,0.57,0.0,0.0,0.62,0.0,0.71,0.0,0.0,0.89,0.0,0.0,0.0,0.77,0.0,0.8,0.0,0.0,0.72,7.26,1.04
514356,CHE,Lavia,M,7.0,1.06,0.0,0.0,0.0,0.73,0.0,0.65,0.0,0.0,0.8,0.0,0.68,0.0,0.0,0.0,0.51,0.0,0.59,0.0,0.53,0.0,0.0,0.56,0.0,0.0,0.49,0.0,0.0,0.55,7.14,1.02
496208,BOU,Gannon-Doak,M,6.3,0.58,0.0,0.0,0.0,0.0,0.74,0.0,0.46,0.0,0.0,0.5,0.73,0.0,0.0,0.6,0.0,0.58,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.55,0.92,0.0,0.0,0.84,7.06,1.12
59735,LEE,Darlow,G,6.0,4.41,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,1.14
